genes	MYCNneg_RUNX1t1Het_Rep1	MYCNneg_RUNX1t1Het_Rep2	MYCNneg_RUNX1t1Het_Rep3	MYCNneg_RUNX1t1Hom_Rep1	MYCNneg_RUNX1t1Hom_Rep2	MYCNneg_RUNX1t1Hom_Rep3	MYCNneg_RUNX1t1Hom_Rep4	MYCNpos_RUNX1t1Het_Rep1	MYCNpos_RUNX1t1Het_Rep2	MYCNpos_RUNX1t1Hom_Tumour_Rep1	MYCNpos_RUNX1t1Hom_Tumour_Rep2	MYCNpos_RUNX1t1Hom_Tumour_Rep3	MYCNpos_RUNX1t1Hom_Tumour_Rep4	MYCNpos_RUNX1t1Hom_Rep1	MYCNpos_RUNX1t1Hom_Rep2	MYCNpos_RUNX1t1Hom_Rep30610005C13Rik	0	0	1.06	0	0	0.92	0	0	0.21	0	0	8.14	0.11	0	0.38	0.21
Dpys	0	0.33	0.47	0.2	0.1	1.28	0.19	0.09	0.1	0.14	0.1	25.24	0	0	0.29	1.97
Dpysl2	711.95	981.09	740.85	820.23	344.67	548.49	787.5	803.67	722.34	419.1	251.64	255.83	283.62	536.1	661.08	694.48
Dpysl3	1003.95	1430.83	1071.04	1247.14	424.89	733.3	1188.25	996	929.32	136.1	36.98	30.58	53.14	455.86	987.75	846.36
Dpysl4	47.7	49.04	45.71	49.23	17.15	32.76	32.67	36.85	47.26	54.65	6.96	7.56	15.76	76.75	46.6	73.97
Dpysl5	216.98	311.21	246.1	274.48	87.57	179.12	258.91	212.84	206.36	133.67	63.36	79.71	100.59	195.97	224.4	245.63
Dqx1	5.35	7.48	6.56	5.8	4.64	4.94	7.73	6.67	5.46	0.44	1.38	0.33	0.1	4.48	6.59	4.07
Dr1	27.9	22.07	24.16	31.13	28.93	22.1	26.69	26.59	32.66	15.76	24.99	20.14	22.1	23.53	25.28	24.49
Dram1	3.3	2.19	3.19	2.34	30.97	2.98	3.02	2.87	3.24	2.68	3.3	2.21	1.88	1.77	3.02	1.64
Dram2	19.03	19.94	19.55	20.93	19.81	18.53	18.29	21.55	21.02	7.21	7.77	6.54	10.36	13.71	22.34	14.98
Drap1	144.99	100.77	110.97	149.37	141.88	128.05	124.09	159.62	144.8	124.89	95.47	86.2	78.55	123.99	121.9	115.78
Draxin	1.67	2.84	3.8	2.73	2.81	1.55	1.21	1.52	3.63	8.1	1.25	6.05	3.15	13.6	5.44	17.27
Drc1	21.28	23.28	22.33	23.84	9.36	16.87	19.18	20.2	22.62	2.78	2.36	1.9	2.52	6.63	12.15	10.79
Drc7	0	0	0	0	0.22	0	0	0	0	0	0.06	0.27	0.07	0	0	0.07
Drd1	0	0.28	0.1	0.12	0.17	0	0	0	0	0.02	0.16	0	0.01	0.06	0.06	0.13
Drd2	77.43	77.01	41.21	78.99	34.6	56.42	84.63	90.1	70.77	1.57	0.9	3.15	2.26	18.46	45.77	27.04
Drd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Drd4	0.17	0.43	0	0	0	0.52	0	0	0	3.74	4.98	7.89	10.48	3.1	0.08	1.44
Drd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dreh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36
Drg1	134.56	143.92	128.81	154.33	109.15	109.09	129.22	137.28	140.68	109.84	129.86	137.67	160.52	121.16	120.12	131.79
Drg2	55.24	51.11	53.61	60.04	42.22	47.43	50.08	59.56	68.21	41.8	47.02	52.65	55.89	52.97	52.07	52.4
Drosha	66.34	86.75	80.76	75.7	51.35	75.36	83.34	82.84	85.31	119.46	127.37	122.59	141.54	101.75	76.11	93.3
Drp2	8.9	9.91	8.38	7.12	3.05	8.12	6.23	8.65	7.07	1.37	0.54	0.58	0.56	3.26	11.41	6.61
Dsc1	0.04	0	0.02	0.08	0	0	0.02	0	0	0	0	0	0	0	0	0
Dsc2	1.4	2.24	2.61	3.2	15.83	2.14	2.16	2.1	2.26	2.93	0.23	3.61	0.1	2.72	2.63	3.54
Dsc3	0	0	0.08	0.07	46.07	0.05	0	0	0	0.04	0	0.06	0	0	0	0.04
Dscam	3.14	3.45	1.99	3.15	2.06	1.96	3.1	3.57	3.23	7.35	22.61	23.27	43.9	11.2	2.93	9.39
Dscaml1	0.45	0.56	0.63	0.37	0.77	0.21	0.42	0.5	0.95	0.13	12.77	9.1	21.75	1.74	0.9	1.93
Dscc1	1.59	0.88	1.25	0.7	2.45	2.83	0.33	0.81	8.94	35.46	38.62	43.65	46.52	40.76	1.07	17.94
Dscr3	26.87	26.08	25.76	27.01	29.67	20.48	27.68	29.17	23.23	15.29	17.68	16.84	14.38	18.87	23.47	25.52
Dse	8.97	6.03	12.45	5.95	20.93	14.04	10.58	10.13	7.63	6.1	3.83	2.75	3.96	5.47	10.53	8.38
Dsel	11.65	10.58	14.13	12.85	7.64	14.5	12.63	14.06	10.98	2.92	3.83	4.15	5.62	6.28	11.5	9.97
Dsg1a	0	0	0.03	0	0.31	0	0	0	0	0	0	0	0	0	0	0.03
Dsg1b	0	0	0	0.12	1.54	0	0	0	0	0	0	0	0	0	0	0
Dsg1c	0	0	0	0.14	0.24	0	0	0	0	0	0	1.55	0	0.07	0	0
Dsg2	3.7	3.78	4.83	4.97	36.69	2.26	0.74	0.7	1.49	1.57	1.22	6.92	2.4	1.04	3.39	5.03
Dsg3	0.54	0.28	0.44	0.44	0.05	0	0	0	0.1	0.05	0	0	0	0.05	0.14	0.42
Dsg4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dsn1	3.04	3.41	1.96	3.04	3.31	3.9	3.46	3.08	6.42	32.25	28.18	22.1	27.2	32.87	5.01	17.43
Dsp	28.93	52.63	28.55	5.2	20.77	18.93	12.53	38.04	23.21	0.4	0.79	10.51	0.57	7.46	1.3	2.64
Dspp	0.13	0.02	0.06	0.13	0	0.16	0.19	0.04	0.04	0	0	0	0	0	0.09	0.01
Dst	470.2	499.26	487.69	462.24	207.35	456.09	438.34	541.37	419.6	140.82	75.1	83.2	84.89	283.7	396.28	336.48
Dstn	397.73	412.91	392.91	415.17	212.45	385.86	424.53	363.64	388.08	241.16	215.87	206.62	219.92	299.12	378.02	363.25
Dstyk	25.53	26.36	24.88	25.41	15.15	24.23	22.35	26.65	24.79	6.27	6.01	5.43	3.82	11.75	24.34	18.5
Dtd1	58.02	54.85	57.52	65.06	36.34	42	60.48	44.14	60.77	30.36	55.97	49.71	48.18	39.96	50	59.3
Dtd2	3.4	3.83	4.79	4.05	1.29	4.18	4.31	2.49	2.71	5.12	3.91	4.7	3.8	2.04	4.22	2.79
Dthd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dtl	0.66	0.45	0.34	0.61	4.3	0.74	0.11	0.79	4.75	31.77	35.78	32.1	36.41	28.22	1.41	13.13
Dtna	22.78	27.39	20.36	18.48	9.87	16.57	23.32	25.01	19.17	8.3	11.15	9.81	13.33	12.66	19.89	17.16
Dtnb	54.21	62.38	41.28	67.22	40.26	34.34	52.11	65.32	54.94	33.56	24.36	26.64	25.89	58.23	28.05	32.11
Dtnbp1	24.31	30.29	28.94	26.98	40.15	35.87	33.81	31.19	27.31	31.91	29.59	32.12	37.57	25.38	40.61	30.23
Dtwd1	5.81	2.88	5.49	5.78	4.07	6.67	4.73	2.05	4.17	2.94	7.12	5.44	8.04	6.33	5.37	5.18
Dtwd2	3.17	2.15	2.16	2.4	2.59	2.24	1.8	1.54	2.51	2.34	1.54	1.52	1.37	1.45	2.95	2.05
Dtx1	44.29	46.86	43.95	62.06	62.16	33.56	44.95	52.8	47.18	34.3	67.82	71.15	78.99	54.77	36.21	50.77
Dtx2	8.57	10.97	9.04	9.59	14.53	10.45	9.91	9.36	10.02	11.21	13.68	14.66	14.47	9.81	12.07	12.71
Dtx3	76.14	74.43	79.82	78.38	51.28	82.08	75.64	82.1	83.95	64.97	50.16	58.65	58.75	68.22	81.77	80.42
Dtx3l	13.26	12.8	12.57	8.78	41.32	12.95	14	14.43	10.4	1.64	6.46	6.87	5.4	4.57	11.55	6.95
Dtx4	53.47	44.6	52.17	48.63	37.89	51.72	48.02	50.86	51.13	25.73	26.79	28.33	24.32	38.48	50.2	49.06
Dtymk	60.72	31.42	68.45	51.91	70.69	56.32	39.82	40.64	62.72	100.07	159.05	150.48	133.52	108.83	54.16	97.31
Duox1	0.45	0.29	0.84	0.37	0.15	0.1	0.39	0.28	0.18	0.07	0.33	0.44	0.09	0.64	0.27	0.32
Duox2	0.39	0.02	0.32	0.22	0.61	0.14	0.1	0.16	0	0	0	0.11	0	0.13	0	0.14
Duoxa1	0	0.05	1.21	0.29	0	0	0.27	0.13	0	0	0	0	0	0.14	0	0.14
Duoxa2	0.7	0	0	0	0.55	0.18	0	0	0	0	0	0	0	0	0	0
Dupd1	0	0.08	0	0	0	0	0	1	0	0	0.22	0.22	0.11	0	0	0
Dus1l	28.55	22.62	28.09	23.19	27.97	28.17	31.09	28.35	23.22	33.79	49.48	49.63	47.51	26.05	26.32	31.03
Dus2	14.46	12.24	11.44	13.62	12.8	8.51	13.19	9.85	11.89	11.56	9.07	8.39	10.44	14.73	13.07	12.97
Dus3l	29.73	31.48	32.54	29.32	26.56	23.92	28.77	32.54	32.32	38.95	50.57	47.93	49.99	40.41	32.73	35.13
Dus4l	3.08	1.92	2.29	3.07	2.94	3.51	1.86	2.17	4.22	4.28	4.75	4.96	4.95	5.94	3.33	3.97
Dusp1	36.51	33.53	35.47	25.72	24.02	58.23	43.01	33.45	43.7	21.21	15.15	15.92	26.9	30.1	21.19	25.83
Dusp10	37.69	44.31	42.11	46.79	23.49	22.42	47.31	29.4	26.49	4.3	8.43	13.25	13.07	15.85	39.41	18.82
Dusp11	19.22	20.66	22.95	18.21	32.58	22.43	23.01	23.55	24.12	23.49	19.5	20.54	22.08	31.27	23.44	25.37
Dusp12	12.13	12.04	8.26	9.92	5.6	12.98	12.37	8.74	15.89	12.84	13.61	11.31	12.65	13.31	11.16	14.96
Dusp13	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0.38	0	0
Dusp14	0.94	1.01	0.13	0.31	1.4	0.54	0.59	1.3	1.22	0.83	14.54	11.79	16.25	0.78	0.29	1.01
Dusp15	15.37	12.15	11.56	15.05	7.01	10.39	12.06	11.71	9.64	1.56	1.27	0.6	1.81	2.83	9.17	9.69
Dusp16	14.5	12.51	12.09	11.94	10.26	16.15	13.26	11.35	14.88	14.19	34.26	30.49	34.7	19.33	18.31	17.87
Dusp18	11.01	9.57	8.99	11.49	4.29	8.81	8.6	9.91	12.03	7.34	4.62	5.74	6.26	10.61	9.36	12.24
Dusp19	5.24	5.37	4.39	4.6	3.82	6.97	6.01	6.12	5.57	4.39	4.17	4.92	5.22	4.63	5.37	7.32
Dusp2	2.6	0.69	0.57	0.54	38.86	1.31	0.51	0.63	0.67	1.83	2.82	2.54	3.95	2.33	1.55	0.98
Dusp21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dusp22	92.02	107.09	102.25	92.06	55.14	81.41	114.23	98.86	83.09	12.03	7.47	8.23	11.02	36.61	92.84	59.12
Dusp23	5.44	7.24	6.36	7.97	3.97	5.91	8.52	3.25	2.66	0.06	1.04	3.12	0.93	1.12	12.04	6.51
Dusp26	219.72	229.98	238.85	243.97	81.68	197.64	278.41	216.49	213.51	165.16	51.34	117.27	118.21	165.24	214.7	228.32
Dusp27	0.05	0.2	0.32	0.25	1.44	0.93	0.53	0.23	0.15	0.39	0.01	0.02	0.23	0.1	0.46	0.26
Dusp28	32.99	24.43	22.17	28.35	21.83	24.86	26.68	32.29	34.14	9.28	10.11	6.79	7.77	19.92	20.65	13.59
Dusp3	111.98	119.45	116.66	110.52	60.28	104.05	126.33	109.29	103.83	21.87	16.9	18.52	17.83	42.25	112.86	73.23
Dusp4	10.33	10.64	11.71	6.1	15.54	15.42	20.08	8.08	6.26	3.41	5.24	3.93	8.88	6.75	25.13	7.7
Dusp5	13.4	6.83	7.77	12.08	28.53	4.35	9.26	13.46	8.42	0.79	1.89	1.23	1.96	2.27	4.03	1.25
Dusp6	39.16	36.98	38.28	41.92	42.04	55.08	44.72	46.17	40.16	3.58	5.77	6.22	5.42	10.14	35.9	20.91
Dusp7	17.98	17.93	18.07	22.28	42.9	15.97	21.32	21.59	18	12.62	9.16	9.81	11.68	15.03	18.91	17.29
Dusp8	32.54	30.75	28.24	35.81	14.68	22.77	28.57	31.56	45.4	41.87	96.15	89.63	93.9	74.23	30.85	46.29
Dusp9	0.23	0	0.42	0.31	0.84	0.34	0	0.5	1.8	12.97	84.32	77.32	53.43	5.85	0.66	3.94
Dut	26.66	21.26	19.84	28.09	31.05	20.68	23.66	27.92	48.85	152.96	203.82	184.76	181.32	153.93	26.15	88.24
Dux	0	0.42	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0
Duxbl1	2.17	1.09	0.63	1.25	1.49	0.38	0.87	2.65	2.73	0.93	1.43	1.27	0	1.04	0	0.89
Duxbl2	1.7	0	0	0.28	0	0	0.44	0.26	0	0.2	0.37	0	0.46	0.29	0.54	0.56
Duxbl3	1.7	0	0	0.28	0	0	0.44	0.26	0	0.2	0.37	0	0.46	0.29	0.54	0.56
Dvl1	52.69	60.81	62.23	58.04	34.65	54.42	60.04	61.09	56.18	50.35	53.51	59.38	64.85	49.8	55.21	54.68
Dvl2	10.47	11.48	11.26	10.75	16.04	15.24	10.54	14.69	14.7	29.48	41.27	41.24	44.67	26.41	14.57	19.94
Dvl3	45.5	46.46	41.44	51.79	35.69	40.63	44.8	44.36	54.17	56.68	55.12	49.47	54.05	67.12	48.43	56.44
Dxo	10.26	12.42	13.31	13.06	17.23	11.23	8.56	9.45	13.54	18.7	17.8	14.02	17.76	14.94	12.04	14.1
Dydc1	0	0.09	0	0	0	0.11	0	0	0	0	0	0	0	0.5	0	0.32
Dydc2	1.61	2.91	0.21	2.11	0	1.74	1.5	1.44	2.04	0	0	0	0.63	0.53	1.64	0.16
Dym	42.19	44.89	40.37	50.56	32.41	33.4	41.34	43.77	43.34	23.46	22.89	25.37	29.9	29.26	26.78	33.84
Dynap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dync1h1	563.67	717.35	607.89	644.04	314.25	433.65	562.78	649.62	509.85	248.43	226.96	217.63	189.92	396.78	453.21	437.8
Dync1i1	69.48	74.4	67.06	78.42	26.62	57.26	69.17	73.37	60.47	1.63	1.35	0.32	1.54	15.68	45.24	37.67
Dync1i2	191.21	242.8	230.91	199.53	125.29	190.18	222.75	212.52	223.69	154.13	91.09	99.64	113.03	174.4	204.12	213.66
Dync1li1	212.52	311.18	279.29	297.8	131.05	189.56	270.81	250.07	238.44	157.57	149.54	148.89	166.69	177.69	240.38	223.84
Dync1li2	207.59	201.52	204.2	213.24	102.27	178.63	193.97	203.4	213.86	80.92	56.41	63.26	54.69	127.52	176.02	150.5
Dync2h1	9.46	10.55	12	9.62	6.79	9.83	9.89	11.48	10.17	13.7	10.79	13.29	11.66	14.61	10.29	13.08
Dync2li1	19.59	25.16	19.46	21.22	11.51	26	26.3	25.91	21.98	19.02	10.98	12.83	21.07	16.83	17.23	19.6
Dynll1	233.44	262.06	254.09	273.65	181.47	277.66	279.46	222	265.49	146.05	191.54	186.27	206.11	150.42	236.55	209.45
Dynll2	391.61	318.67	306.53	424.88	200.26	292.58	334.21	406.59	444.3	199.43	139.02	142.29	124.38	245.91	218.34	264.42
Dynlrb1	459.4	386.61	362.35	480.55	285.86	354.56	413.76	385.72	458.51	210.67	178.72	167.29	195.34	251.44	349.85	346.83
Dynlrb2	1.38	0.23	0	0.67	0	0	0	1.22	0.65	0	0.16	0.21	0	0	0	0
Dynlt1a	9.48	8.24	10.24	11.62	5.32	10.44	12.43	7.88	9.25	16.53	9.33	12.87	11.97	18.5	9.82	19.4
Dynlt1b	399.71	126.47	329.6	440.74	205.47	290.38	276.41	209.12	220.81	339.65	180.54	219.82	316.99	361.66	233.28	374.4
Dynlt1c	9.78	0	30.26	9.41	11.95	0	24.28	0	0	7.29	30.67	21.77	0	0	37.39	0
Dynlt1f	162.36	89.97	74.81	145.38	117.81	101.89	91.7	106.42	199.51	140.21	180.66	121.01	163.06	192.48	109.26	186.01
Dynlt3	238.86	219.86	229.56	239.6	122.23	202.9	228.92	228.45	224.99	21.44	19.22	18.55	21.85	61.68	187.59	137.81
Dyrk1a	34.16	40.6	34.88	38.02	44.6	30.38	33.41	39.09	40.35	43.41	39.47	34.2	39.91	50.05	34.8	45.51
Dyrk1b	41.75	46	40.62	44.68	27.45	42.74	45.18	45.38	41.41	30.4	19.23	26.19	26.39	30.71	48.3	38.48
Dyrk2	47.04	41.84	44.18	47.25	44.32	40.87	52.44	41.19	43.52	54.99	38.93	46.25	35.06	47.15	46.86	53.96
Dyrk3	2.36	5.4	3	5.13	2.15	3.07	3.89	6.68	4.94	13.08	12.25	12.65	18.5	12.59	3.47	9.63
Dyrk4	0	0	0	0.1	0.31	0.14	0.04	0.1	0	0	0	0	0	0	0.1	0.17
Dysf	65.82	67.68	44.78	72.16	27.53	36.56	45.18	54.54	45.99	1.87	8.04	2.51	2.25	13.3	36	24.65
Dytn	0	0.06	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0
Dyx1c1	1.84	2.32	1.97	1.08	1.62	3.95	2.05	3.12	2.87	0.54	0.66	1.4	2.04	1.52	2.4	2.69
Dzank1	34.41	37.26	34.18	35.69	14.07	28.61	32.62	30.18	30.92	4.68	1.79	2.18	2.84	11.47	25.19	23.29
Dzip1	15.45	11.02	14.62	13.68	10.19	17	12.31	15.98	17.73	22.78	18.65	21.28	21.14	19.58	11.31	20.44
Dzip1l	5.46	4.29	6.86	5.15	4.9	6.37	6.21	5.23	5.78	12.17	8.48	10.63	20.32	6.73	4.69	6.07
Dzip3	32.59	35.41	35.36	35.02	19.33	27.89	34.21	36.75	38.15	41	58.73	55.37	67.58	43.75	28.34	43.37
E030002O03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E030003E18Rik	0.45	0.24	1.2	0	0	1.72	0.33	0.2	0.22	0	0.55	0	0.44	0	0.62	0
E030011O05Rik	5.78	5.4	3.04	2.49	3.88	4.68	2.08	5.24	3.82	0.61	0.95	0.46	0.09	1.08	5.7	3.26
E030013I19Rik	0	0.05	0	0	0.15	0.2	0.14	0	0	0	0	0	0	0.07	0	0.17
E030018B13Rik	0.97	2.5	1.2	0.72	1.68	2.08	4.31	1.56	2.36	0.17	0.3	0.96	0.24	2.19	2.36	0.77
E030019B13Rik	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0
E030024N20Rik	2.49	2.16	3.53	1.67	2.62	2.54	2.38	2.82	3.62	2.33	1.78	1.87	1.06	5.95	2.78	3.05
E030025P04Rik	0	0	0	0	0	0.77	0	0	0	0	0	0	0	0	0	0
E030030I06Rik	0	0	0	0.2	5.19	0.04	0	0	0	0.09	0.05	0	0	0.1	0	0
E030044B06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0
E130006D01Rik	0.45	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0
E130008D07Rik	2.48	1.37	2.53	1.67	0.59	1.94	1.54	1.98	2.46	0.08	0	0.98	0.2	1.42	1.49	1.38
E130012A19Rik	3.87	1.83	3.9	1.98	8.98	1.63	3.15	1.42	2.92	10.5	25.34	31.13	24	7.42	3.53	3.95
E130018N17Rik	0.18	0	0.37	0	0	0.46	0	0	0	0.25	0.04	0.18	0	0	0.25	0
E130102H24Rik	3.35	4.65	4.32	7.7	4.36	7.76	6.56	10.79	3.93	8.4	4.01	6.57	3.69	8.49	5.35	6.24
E130112N10Rik	2.54	1.28	2.27	0.34	0.84	1.4	2.09	2.19	2.98	0.54	0.55	0.23	0.47	0.17	2.07	2.02
E130114P18Rik	2.47	1.56	2.85	1.51	0.75	1.56	3.05	2.63	2.41	0	0	0.06	0.33	0.57	3.55	2.14
E130201H02Rik	1.24	0.22	0.75	1.22	0	0.52	1.35	1.41	1.19	0.53	0.07	0.7	0.08	1.23	0	1.84
E130215H24Rik	1.63	1.05	1.22	1.88	1.33	0	0.8	0.5	2.36	0	0.13	0	0.13	0.81	1.49	0.6
E130218I03Rik	0.89	0.76	1.18	0.52	0.77	0	0	0	0.26	0.1	1.92	1.31	1.65	0	0.12	0.27
E130304I02Rik	0	0	0.49	2.04	1.21	0.17	0.44	0	0	0.14	0	0.13	0	0.41	0	0.38
E130307A14Rik	5.82	6.78	8.96	7.91	5.52	7.98	9.41	10.16	8.67	11.74	10.01	11.17	6.31	9.82	10.39	10.61
E130308A19Rik	8.5	8.31	8.31	6.62	9.84	9.89	10.47	12.3	12.75	22.68	9.47	11.01	14.43	24.73	11.03	17.35
E130309D02Rik	18.53	17.17	15.36	23.24	23.39	19.89	18.93	19.21	21.62	38.56	52.44	51.05	53.02	35.98	18.38	28.04
E130309D14Rik	21.2	27.88	22.2	25.16	9.91	20.89	25.11	28.92	29.41	18.48	13.47	15.94	15.34	17.37	17.65	19.63
E130310I04Rik	0.12	0.13	0.07	0	1.38	0.21	0.73	0.51	0.06	0.02	0.06	0.55	0.02	0	0.42	0.1
E130311K13Rik	6.37	8.08	9.36	7.21	8.2	7.51	7.07	7.5	5.38	2.5	2.07	2.93	4.4	3.19	8.88	6.19
E130317F20Rik	2.78	5.22	3.82	3.52	2.52	2.73	4.56	3.83	5.33	8.39	7.2	3.67	8.39	7.06	3.81	5.66
E230013L22Rik	1.17	0.72	0.94	0.12	3.16	2.04	0.67	0.43	0.46	0.21	1.26	0.47	0.21	0.23	1.27	0.57
E230016K23Rik	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.05	0.06
E230016M11Rik	1.01	3.81	2.59	1.76	1.26	1.29	1.16	3.37	2.97	1.71	0.7	2.47	1.55	3.77	1.87	2.69
E230025N22Rik	0.42	0.12	0.49	0	0	0	0.08	0	0	0	0	0	0.11	0.11	0.05	0
E230029C05Rik	0.98	1.06	0.4	0.58	1.28	1.92	0.11	0	1.58	0	0.87	1.27	0	0.33	0.15	0.46
E2f1	4.17	3.78	9.35	6.44	8.09	3.56	3.8	5.77	13.52	38.07	46.79	45.77	49.29	46.34	6.08	22.13
E2f2	5.87	8.45	8.96	6.21	13.45	8.75	8.16	5.64	10.16	26.52	33.3	28.8	38.74	24.53	11.32	17.45
E2f3	9.86	12.54	13.64	12.74	9.42	11.01	11.47	9.62	14.6	23.26	19.26	20.59	20.43	25.82	9.07	16.55
E2f4	33.94	34.71	38.87	40.3	81.85	41.1	41.58	39.56	41.28	58	65.16	65.72	58.78	64.17	38.47	39.91
E2f5	26.84	16.37	15.1	21.78	13.91	15.08	14.22	16.07	19.55	11.05	11.95	12.5	9.2	19.03	18.04	16.68
E2f6	38.08	36.9	32.01	40.48	23.18	33.52	36.72	41.98	44.21	28.45	41.3	37.64	39.27	43.77	25.43	30.68
E2f7	0.57	0.82	1.22	0.76	2.48	1.26	1.01	1.01	2.62	14.95	17.09	13.69	11.89	13.93	1.2	7.21
E2f8	1.04	0.66	2.33	0.93	7.42	1.53	0.9	1.37	6.6	31.51	45.06	36.07	32.79	28.37	2.73	15.44
E330009J07Rik	9.35	8.21	9.45	11.31	9.75	9.81	7.41	11.64	7.98	7.5	10.2	8.33	14.73	10.39	11.46	9.72
E330011O21Rik	0	0.66	0.98	0	0.26	0.91	0.88	0.73	0	0	0	0.52	0	0.53	2.7	1.01
E330012B07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E330013P04Rik	0	0.04	0.48	0	0	0.09	0.16	0.29	2.93	2.01	0.86	0.98	0.63	11.88	0.49	5.68
E330014E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E330017A01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E330017L17Rik	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0
E330020D12Rik	0	0.11	0	0	1.02	0.1	0	0	0	0.6	0.91	1.49	0.77	0.07	0.17	0.07
E330021D16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E330023G01Rik	0	0	0	0	0	0	0	0	0	0.27	0	0.31	0.31	0	0	0
E330033B04Rik	2.24	1.29	2.44	1.86	4.31	3.96	2.28	2.06	2.18	2.83	1.82	2.92	1.44	3.81	2.26	2.64
E330034G19Rik	0	0	0	0	0	0.13	0	0.14	0	0	0	0	0	0	0	0
E430016F16Rik	0	0.41	0.39	0	0.07	0.47	0.2	0.06	0	0.31	0	0.02	0	0	0.6	0.02
E430018J23Rik	7.83	7.82	7.51	5.47	5.66	5.52	8.43	7.45	7.4	7.35	3.97	3	3.68	5.21	6.95	5.06
E430025E21Rik	37.6	43.54	39.33	44.44	39.71	36.41	39.85	46.91	43.85	33.23	36.04	33.79	35.86	40.11	44.51	38.43
E4f1	19.68	19.83	33.71	22.66	27.65	32.54	28.28	25.43	27.5	32.04	25.04	22.68	21.96	33.53	27.43	27.73
E530001F21Rik	1.27	0.53	0.18	1.27	0.63	0.09	0.79	0	0	0.66	0.16	0.14	0.05	1.06	1.48	0.75
E530011L22Rik	2.15	3.97	4.02	4.06	1.84	4.48	2.75	5.17	4.53	2.18	1.04	1.1	1.04	1.3	2.1	3.4
EU599041	0	0	0	0	0	0	0	0	0	0	0.16	0.05	0	0	0	0
Eaf1	24.23	27.83	26.86	27.68	24.01	22.45	25.53	27.87	28.51	30.77	40.95	37.18	41.94	30.61	25.13	27.66
Eaf2	0.58	0.16	0	0.11	1.14	0.4	0.71	0.14	0	0.36	0	0	0.15	0.44	0	0.52
Eapp	61.09	61.59	72.28	86.46	60.03	64.98	72.86	65.72	66.79	52.14	42.4	33.84	41.17	56.03	65.12	67.09
Ear1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ear10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ear12	0.82	0	3.77	0	2.22	0	3.62	0	1.25	2.32	0	3.58	0	1.74	0.28	0
Ear14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ear2	0.8	1.78	5.22	0.78	5.53	10.38	1.21	2.87	1.42	0.78	12.5	3.47	5.93	2.22	3.62	2.21
Ear3	0.82	0	3.77	0	2.22	0	3.62	0	1.25	2.32	0	3.58	0	1.74	0.28	0
Ear4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ear6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ear7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ears2	2.69	3.69	2.46	3.62	3.12	2.02	3.07	4.14	3.25	4.85	5.31	7.07	6.83	5.18	3.88	4.37
Ebag9	32.33	30.98	35.41	38.16	33.24	28.07	37.57	33.19	32.02	31.65	37.27	34.41	32.06	37.25	33.61	37.24
Ebf1	23.67	20.94	27.3	24.91	32.69	29.72	25.42	19.54	18.41	4.76	3.61	1.86	2.84	42.12	35.81	49.95
Ebf2	9.85	4.17	11.64	6.48	6.23	18.63	12.51	8.9	9.72	0.59	3.62	2.86	2.68	2.86	17.27	6.02
Ebf3	4.27	1.92	4.46	1.28	8.94	5.93	4.09	4.14	8.68	45.47	1.26	8.29	0.53	28.24	5.81	2.46
Ebf4	21.69	29.75	21.74	21.9	6.65	15.06	19.05	18.37	20.55	11.99	13.61	10.93	15.1	21.42	21.32	22.42
Ebi3	1.22	0.72	1.09	1.81	10.01	1.22	1.58	1.49	1.97	0.28	1.41	0.2	0.41	1.21	0.75	2.6
Ebna1bp2	25.18	28.43	26.78	24.9	29.58	24.69	32.6	26.53	35.5	53.83	88.2	81.45	87.54	48.16	24.35	40.02
